id,artist,title,lyric,diary,emotion
2232,AOA,Good Luck,Good luck 길이길이 You like me Good luck 길이길이 I like you Good luck 놓치지 마 Lucky lucky Good luck 나는 너의 Lucky lucky 어디서나 어딜 가나 당당한 Walking 흑백 세상 속에 나는 컬러풀한 Scene Girls girls on top 더 자신 있게 Boom boom beat drop 꾸미지 않아도 혼자 주목받는 Skill 재미없는 남자들은 한순간에 Skip Girls girls on top 그중에서도 I’m I’m the top 날 둘러싸는 시선이 반해버린 눈빛이 시시하게 느껴 져 내 사랑 갖고 싶다면 내 마음 뺏고 싶다면 색다르게 시작해 절대 나를 놓치지는 마 Good luck 길이길이 You like me Good luck 길이길이 I like you Good luck 손 내밀어 Lucky lucky Good luck 나는 너의 Lucky lucky Good luck 길이길이 You like me Good luck 길이길이 I like you Good luck 놓치지 마 Lucky lucky Good luck 나는 너의 Lucky lucky 지루해진 너에게 난 얼음처럼 Chill 머릴 써 봐 Loose해 뻔한 사랑은 Kick Boys boys watch out 니 가슴속에 Boom boom beat drop 콧대 높게 굴지 만 까다롭긴 하지만 아직 서투를 뿐이야 차가운 말투지만 보기보다 Lovely girl 정말 날 원한다면 절대 나를 놓치지는 마 Good luck 길이길이 You like me Good luck 길이길이 I like you Good luck 손 내밀어 Lucky lucky Good luck 나는 너의 Lucky lucky Good luck 길이길이 You like me Good luck 길이길이 I like you Good luck 놓치지 마 Lucky lucky Good luck 나는 너의 Lucky lucky 수작 부리는 걸 볼 줄 아는 Skill 진부한 남자애들은 다 Skip 그래 너는 왕자님 Prince 미안한데 아가 나는 South god Queen 내게 야하고 싶어 하는 애들 잘 봐 눈높이가 달라 You boy go wow wow 난 주인공 넌 Extra boy Good luck yeah good luck I give you extra love 내 사랑 갖고 싶다면 내 마음 뺏고 싶다면 색다르게 시작해 Good luck 길이길이 You like me Good luck 길이길이 I like you Good luck 손 내밀어 Lucky lucky Good luck 나는 너의 Lucky lucky Good luck 길이길이 You like me Good luck 길이길이 I like you Good luck 놓치지 마 Lucky lucky Good luck 나는 너의 Lucky lucky Good luck 놓치지 마 Lucky lucky Good luck 나는 너의 Lucky lucky,"유난히 나 자신에게 집중하게 되는 날이야. 마치 흑백 영화 속 컬러풀한 주인공 같은 기분? 왠지 모르게 당당해지고, 시선이 느껴지는 것도 즐거워. 좋아하는 사람에게 솔직하게 다가가고 싶다는 생각이 간절해. 혹시 내가 너무 까칠하게 느껴질까 걱정도 되지만, 진심을 보여주면 알아줄 거라고 믿고 싶어. 나도 누군가에게 매력을 어필하고 싶은 마음이 커. 뻔한 구애 방식은 질색이지만, 나를 진심으로 이해하고 다가오는 사람이라면 분명히 놓치지 않을 거야. 지금 이 순간, 내 마음을 사로잡을 사람이 나타날 것 같은 설렘이 가득해. 어쩌면 나는 왕자님을 기다리는 여왕일지도 몰라. 그 사람이 나를 알아봐주고, 내 마음을 얻어간다면… 정말 멋진 사랑이 시작될 것 같아.",사랑
2641,인크레더블,오빠차,오빠 차 뽑았다 널 데리러 가 Baby Let's ride Hey 빨리 나와 Skkkkkrt 어서 타 달리자 어디든 괜찮아 Baby Let's ride Let's do it All night 질리도록 말했잖아 돈 벌어서 데리러간다고 넌 그냥 몸만 오면 돼 쥐뿔 하나 없어도 날 믿어주던 사람들에게 확실히 보답해 Brake 없이 Accelerator 말년휴가처럼 달려가 제대로 신발대신 이젠 바퀴 멈출 생각 없어 아우토반이 된 앞길 풀릴 일 없게 꽉 조여 매 안전벨트 걱정 마 너 말곤 아무도 안태워 내 옆엔 아까워 우리 나이가 좀 빨라도 겁내지마 가끔 속도위반 일탈 오빠 차 뽑았다 널 데리러 가 Baby Let's ride Hey 빨리 나와 Skkkkkrt 어서 타 달리자 어디든 괜찮아 Baby Let's ride Let's do it All night 다 태워 먼저 부모님 또 뒷바라지해준 여자친구 절대 아냐 허세나 생색 내 차엔 없거든 Airback 돈 번 다는 말은 진짜 종이 쪼가리 몇 장을 바라는 게 아냐 알아서 따라올 걸 알아 이젠 사치가 된 부모님의 걱정 한낱 소원 같은 게 아니었어 I love my car my ride 네 바퀴 달린 왕좌 U know U want it baby Shotgun it baby Strap on your seatbelt Let's ride I love my car my ride 네 바퀴 달린 천사 Zero to one hunnit baby We runnin crazy Let's make some noise 오빠 차 뽑았다 널 데리러 가 Baby Let's ride Hey 빨리 나와 Skkkkkrt 어서 타 달리자 어디든 괜찮아 Baby Let's ride Hey Let's do it All night 운전면허 딴 적은 없어도 아끼고 안 쓰고 벌어 그 당시 전 재산 털어 십년은 넘은 아빠차를 바꿔드렸어 한 달 뒤에 주차장에 세워져 먼지 덮인 걸 보고 화냈지 아빠는 말했지 내 아들의 첫차 아까워서 어떻게 타겠니 For real 오빠 차 뽑았다 널 데리러 가 Baby Let's ride Hey 빨리 나와 Skkkkkrt 어서 타 달리자 어디든 괜찮아 Baby Let's ride Hey 오빠 차 뽑았다 널 데리러 가 Baby Let's ride Hey 빨리 나와 Skkkkkrt 어서 타 달리자 어디든 괜찮아 Baby Let's ride Let's do it All night,"드디어 꿈에 그리던 차를 뽑았다. 낡은 아버지 차를 바꿔 드렸을 때의 감동이 아직도 생생한데, 이제는 내가 그 낡은 차를 몰고 다니던 시절을 추억하게 될 것 같다. 차 키를 쥔 손이 떨렸다. 단순히 이동 수단을 넘어, 내가 얼마나 많은 노력을 해왔는지 증명하는 듯했다. 돈을 벌어 부모님과 여자친구에게 보답하고, 내가 사랑하는 사람들을 더 편하게 해주고 싶다는 오랜 꿈이 현실이 된 순간이었다. 시동을 걸고 드넓은 도로를 질주할 생각에 가슴이 벅차올랐다. 이제 어디든 갈 수 있다는 자유, 그리고 그 자유를 사랑하는 사람들과 함께 누릴 수 있다는 행복감. 오늘 밤은 신나게 달려보자. 과거의 힘든 시간들은 뒤로 하고, 밝은 미래를 향해 질주할 것이다. 이 차는 단순한 철덩어리가 아니라, 희망을 담은 네 바퀴 달린 보물이다.",희망
1530,나얼,기억의 빈자리,니가 없는 자리는 투명한 꿈처럼 허전한 듯 나를 감싸고 무뎌진 마음을 꼭 붙잡았던 나는 오늘도 이렇게 그대라는 시간은 내 그림자처럼 항상 그 자리에 낮은 구름같이 무거운 하루를 보낸다고 차가운 바람이 이 자릴 지나면 우리는 사라지나요 달아나는 기억의 빈자리를 그대는 인정할 수 있나요 아직 내 마음엔 서로 마주하던 그 눈빛을 이어주는 길이 남아있죠 돌아선 나날들이 서러운 걸요 차가운 바람이 이 자릴 지나면 우리는 사라지나요 마주치는 기억의 그 자리를 그대는 포기할 수 있나요 뜨거운 눈물이 이 자릴 지우면 영원히 사라지나요 무딘 마음이 이 자릴 메우면 하루는 살아지나요 달아나는 기억의 빈자리를 그대는 바라볼 수 있나요 미련 가득히 이 자릴 채우면 그대는 돌아오나요 멀어지는 기억의 그 자리를 나는 이젠,"텅 빈 자리에 시선이 머무른다. 마치 투명한 꿈처럼, 닿을 수 없지만 사라지지 않는 허전함이 온몸을 감싼다. 예전에는 그 빈자리가 아프게 울렸는데, 이제는 무뎌진 마음을 애써 붙잡고 하루를 버틴다. 그 사람과 함께 했던 시간들이 그림자처럼 따라와, 잠시도 나를 놓아주지 않는다. 무거운 구름 아래 갇힌 것처럼, 매일 무기력한 하루를 보낸다. 혹시 차가운 바람이 모든 것을 지워버릴까 두렵다. 추억마저 사라진다면, 나는 완전히 혼자가 될지도 모른다. 아직 그 사람과 마주했던 눈빛이, 잊혀지지 않은 그 길이 아른거린다. 돌아서버린 시간들이 서러워 눈물이 핑 돌지만, 애써 감춘다. 이 빈자리를 채우고 싶지만, 그럴 힘이 없는 나를 마주할 수 없어서다.",사랑
869,Crush,내 편이 돼줘,Last night I thought about you보고 싶다는 말도괜찮냐는 그 말도언제나 익숙한 모습에미안해 미안해시간은 너무나 빨라붙잡을 수 없는 사람과그 사이 내가 날 위로할방법을 까먹었나봐어제와 오늘의 경계에서난 이 도시 위 우울한 섬구름이 비가 되는 것처럼펑펑 울고 싶어 기대서내 편이 돼줘내 편이 돼줘Never leave me alone눈을 감으면 두려워내일이 온다는 게 어쩔땐내일이 없길 바랐었는데꿈에서 깨어날까봐전부 다 떠나갈까봐두려움은 날 가두고모든 걸 잃는다 해도너가 내 옆에 없는 것만큼 힘들까내 편이 돼줘내 편이 돼줘Never leave me alone내 편이 돼줘내 편이 돼줘Never leave me alone,"왠지 모르게 마음이 짓눌리는 날이다. 텅 빈 방 안에 혼자 앉아있으니, 시간이 멈춰버린 것 같은 기분이 든다. 어제도, 오늘도, 내일도 똑같은 풍경이 펼쳐질 것 같아서 숨이 막힐 지경이다.가끔은 모든 것을 포기하고 싶다는 생각이 들기도 한다. 하지만 그러면 더 힘들어질 거라는 걸 알기에, 겨우 버티고만 있다. 주변 사람들에게 기대고 싶지만, 괜히 짐이 될까 봐, 또 상처를 줄까 봐, 차마 입이 떨어지지 않는다.괜찮다고, 괜찮다고 되뇌이지만, 마음 한구석에는 불안감이 자리 잡고 있다. 앞으로 어떻게 해야 할지, 무엇을 해야 할지, 아무것도 모르겠다. 그저 이 답답한 마음을 애써 감추고, 잠시라도 위안을 얻으려 노력할 뿐이다. 어쩌면 나는, 이 세상에 혼자 남겨진 것만 같다.",희망
2378,MC몽,눈물 (Feat. 다린 of Highcolor),이 노랜 제목만 눈물이야 눈물을 흘렸다는게 아니야 내가 느려서 빠른 차를 좋아하듯이 오해는 하지마 빠르게 널 잊었지 everything goes my way 그 소심한 마음에 역시 조그만 가게를 차려놓고 눈물을 참으면서 먼 길을 가려해 너도 참 독하게 너 역시 궁금했겠지 뭐하고 잘살고 있는지 다리 하나 건너면 우린 둘 모르는 사람 없으니 딱 1년이 지나고 보니깐 부담이 안됐다면 거짓말 everything gonna be ok 아주 가볍게 날아갈거야 계절이 변했어도 눈물 거지같은 감수성의 눈물 개똥 같은 개꿈을 꾸다가도 또 방심은 금물 솔직히 눈물은 안 흘려 디마프 보다가 조금 흔들린게 나이가 날 어른으로 몰아가는게 아까워서 못하겠어 시간 가는게 다음에는 다음에는 너도 이젠 행복해야 해 다음에는 다음에는 네 곁에 있어줘야 해 다음에는 다음에는 꿈을 잃어버린 사람과 아멘 아멘 잃어버린 신앙심 끝에 마음 저 끝이 아려오겠죠 하루 종일 눈물이 나겠죠 널 위해 난 흘렸던 내 눈물 사랑은 꿈만 같은 눈물 처음에 잠을 자고 싶던 네가 이젠 잡고 싶어졌어 네가 이런 죽이는 글은 누가 어떻게 썼는지 궁금한 이 밤이야 누굴 말하는지 알거야 그러곤 울면서 밤 샐거야 어쩜 이리도 꿈 마져도 왜 내용이 슬픈거야 널 가사로 쓰는걸 좋아했지 돈 벌고 쓰는거 보다도 좋아했지 식욕도 떨어져 꼬락서니 하곤 물 말아먹은 밥에 김치 너에 대한 그리운 행위와 환각 사이에 울고 죽음 또는 내 삶의 기록 생각이 나서 울고 넌 다음에는 다음에는 너도 이젠 행복해야 해 다음에는 다음에는 네 곁에 있어줘야 해 다음에는 다음에는 꿈을 잃어버린 사람과 아멘 아멘 잃어버린 신앙심 끝에 마음 저 끝이 아려오겠죠 하루 종일 눈물이 나겠죠 널 위해 난 흘렸던 내 눈물 사랑은 꿈만 같은 마스크를 이제 벗을 거야 길거리로 나가 다시 걸을 거야 너의 손을 다시 잡을 거야 그리고 웃을 거야 난 다시 웃을 거야 다 같이 손 다음에는 다음에는 너도 이젠 행복해야 해 다음에는 다음에는 네 곁에 있어줘야 해 다음에는 다음에는 꿈을 잃어버린 사람과 아멘 아멘 잃어버린 신앙심 끝에 마음 저 끝이 아려오겠죠 하루 종일 눈물이 나겠죠 널 위해 난 흘렸던 내 눈물 사랑은 꿈만 같은 눈물,"자꾸 옛 생각들이 꼬리에 꼬리를 문다. 잊었다고, 괜찮다고 되뇌였는데, 오히려 더 선명하게 떠오르는 건 무엇일까. 마치 오래된 사진첩을 꺼내 본 것처럼, 희미하지만 아련한 기억들이 마음 한구석을 파고든다. 빠르게 잊었다 생각했던 시간들도, 사실은 덮어둔 채 흘려보낸 것뿐이었나 보다. 작은 가게 구석에서, 혼자 눈물 삼키며 먼 길을 걸어가고 싶었던 나. 그 소심한 마음이 아직도 남아있는 것 같다. 혹시 잘 지내고 있을까, 궁금하지만 연락할 수 없다는 사실이 더 슬프다. 이제는 서로 모르는 사람이 되어버렸으니, 다리 하나만 건너도 닿을 수 없는 거리가 되어버린 우리. 아직도 눈물이 핑 도는 밤이다. 꿈처럼 아련한 추억을 간직하며, 홀로 밤을 지새우는 내가 야속하다. 마스크를 벗고 길을 걷고 싶지만, 아직은 마음이 무겁다. 다시 웃을 수 있을까.",슬픔
1861,EXO,Winter Heat,나의 겨울과 너 나를 부른 것 같아 I'll be waiting for you Waiting for you 오늘도 난 꿈이라도 괜찮아 I'll be waiting for you Waiting for you 내게로 와 차디찬 겨울 그 끝은 보이지 않아 애써 걸어 봐도 제자리야 매일 눈 감은 채로 그렸던 상상 속의 너로 날 보며 웃어준 미소가 예뻐 영원히 담고 싶던 지난 추억과 지금 네가 거짓말처럼 선명히 보여 투명한 Winter Heat 날 채우는 온기 난 널 그리워 부를수록 더 가까이 달콤히 나누었던 Kiss 너와 있던 겨울같이 내 가슴이 뜨거워 한 번 더 더 따뜻하게 안아줘 다 녹을 듯이 너만의 그 손길로 한 번 더 더 다정하게 불러줘 그럼 이 겨울이 포근해질 테니 나의 겨울과 너 곁에 있는 것 같아 I'll be waiting for you Waiting for you 여전히 난 꿈이 아닐지 몰라 I'll be waiting for you Waiting for you 눈을 떠봐 기나긴 겨울 내 옆은 텅 비었잖아 애써 찾아 봐도 나 혼자야 다시 눈 감은 채로 결국은 환상 속의 너로 날 부른 그대의 입술이 예뻐 한 번 더 듣고 싶어 그것뿐이야 너뿐이야 잊은 듯해도 날 기억해줘 투명한 Winter Heat 날 채우는 온기 난 널 그리워 부를수록 더 가까이 달콤히 나누었던 Kiss 너와 있던 겨울같이 내 가슴이 뜨거워 한 번 더 더 따뜻하게 안아줘 다 녹을 듯이 너만의 그 손길로 한 번 더 더 다정하게 불러줘 그럼 이 겨울이 포근해질 테니 나의 겨울과 너 나의 겨울과 너 나의 겨울과 너 나의 겨울과 너 한 번만 더 투명한 Winter Heat 날 채우는 온기 난 널 그리워 부를수록 더 가까이 달콤히 나누었던 Kiss 우리가 사랑했던 그날처럼 내 가슴이 뜨거워 Everything you need Yeah Winter Heat 날 채우는 온기 거센 바람이 불어오면 더 가까이 간절히 바랬던 품이 무엇보다 따뜻해서 깨고 싶지 않은 걸 한 번 더 더 부드럽게 날 봐줘 다 녹을 듯이 너만의 눈빛으로 한 번 더 더 애틋하게 받아줘 이 순간 영원히 Girl You're my winter heat,"겨울 공기 속에 갇힌 듯한 기분이다. 텅 빈 내 옆을 채워줄 사람은 아무도 없는 걸까. 문득 떠오르는 따스한 기억들, 함께 웃고 키스했던 겨울날의 풍경이 눈 앞에 아른거린다. 그 사람의 목소리, 손길, 눈빛… 모든 것이 생생하게 떠올라 가슴이 미어지는 듯하다. 혹시 꿈인가 싶을 정도로 간절하다. 다시 한번 그 품에 안기고, 따뜻한 말 한마디 듣고 싶은데. 이 겨울이 조금이라도 포근해지려면, 그 사람의 존재가 꼭 필요하다. 잊혀졌을까 두렵지만, 간절히 기억해주길 바랄 뿐이다. 차가운 바람이 불 때마다 더욱 간절해진다. 그 사람만이 채워줄 수 있는 이 빈 공간, 이 차가운 겨울을 어떻게 견뎌낼 수 있을까. 영원히 깨고 싶지 않은 꿈속에서, 그 사람을 기다리고 또 기다린다.",사랑
140,V,Love Me Again,추억도 의미 없이내게 넌 사라지고이쯤에도 I can’tLet you goLet you go그 말이 다인 거니한마디만 남기고후회하면 won’t youLet me knowLet me know그래 나 솔직하게다 말할래너는 매일 어떤 사람 어떤 곳에몇번씩이나 뭘 하는지 널 생각해Lost without you babyI wish you would love me againNo I don’t want nobody elseI wish you could love me againAgainI wish you would love me againNo I don’t want nobody elseI wish you could love me againAgain나만 자꾸 이런 건지내 옆에 딴 사람 괜찮니예전으로 천천히Make it feel betterYeah make it forever괜찮다 말하지 마Said I’m all rightSaid I’ll be ?neI’m sorry거짓말이야떠나지마저리 가지마 멀리그래 나 솔직하게다 말할래너는 매일 어떤 사람 어떤 곳에몇번씩이나 뭘 하는지 널 생각해Lost without you babyI wish you would love me againNo I don’t want nobody elseI wish you could love me againAgainI wish you would love me againNo I don’t want nobody elseI wish you could love me againAgainI wish you would love me againNo I don’t want nobody elseI wish you could love me againAgain,"하루는 텅 빈 것처럼 느껴져. 뭘 해도 마음이 채워지지 않고, 자꾸만 멍한 상태가 이어져. 예전에는 당연하게 느껴졌던 일들이 이제는 마치 다른 세상 이야기처럼 아득하게 느껴져.계속해서 머릿속에 어떤 그림자가 어른거려. 잊으려고 노력할수록 더 선명하게 떠오르는 그런 이미지. 괜찮다고, 다 괜찮다고 되뇌이지만, 입 밖으로 나오는 말과는 달리 마음은 계속 흔들려.무언가를 붙잡고 싶지만, 손에 쥐는 모든 것이 모래처럼 흘러내리는 기분이야. 뭘 해야 할지, 어디로 가야 할지 아무것도 모르겠어. 그냥 이대로 가만히 있고 싶지만, 시간이 흐르는 것조차 두려워. 어쩌면 이 감정은 쉽게 사라지지 않을지도 몰라. 어쩌면 이렇게 텅 빈 마음으로 계속 살아갈지도 몰라. 그냥… 오늘은 이렇게 슬픔에 잠겨 있을 뿐이야.",슬픔
1654,EXO-CBX (첸백시),花요일 (Blooming Day),Hey there don’t move 내 눈에 너를 담아내는 중이야 싫지 않은 표정 that’s the key 내 지친 하루의 끝에 난 너만 보고 싶으니까 네 생각이 매일 움트다 작은 감정으로 돋아나 어느새 내 몸속 깊숙이 넌 자랐나 봐 바라보기에는 모자라 손이 닿아버린 그 순간 네가 내 맘속에 피어나 So baby can I be your boyfriend can I 네가 알지 못한 세상 알려 주고 싶어 So baby can I be your boyfriend can I 네가 원한다면 그걸 전부 주고 싶어 Oh baby oh baby 너의 향기가 내게 흠뻑 배일 수 있게 Oh baby oh baby 이제 대답해 줘 oh 오늘 기분은 blue 틀에 갇힌 일상에 늘 같은 mood 넌 나를 풀어내는 master key 황홀한 네 색깔이 내 하루를 바꾸지 yeah 네 생각이 매일 움트다 어떤 감정으로 돋아나 어느새 내 몸속 깊숙이 넌 자랐나 봐 너의 색에 나도 물들어 손이 닿아버린 그 순간 네가 내 하루에 피어나 So baby can I be your boyfriend can I 네가 알지 못한 세상 알려 주고 싶어 So baby can I be your boyfriend can I All I need is love babe 네가 원한다면 그걸 전부 주고 싶어 Oh baby oh baby 너의 향기가 내게 흠뻑 배일 수 있게 Oh baby oh baby 이제 대답해 줘 oh Ey oh 장난스런 너의 반응에 Say oh 머린 어질하고 아득해 KO girl you knock me out you knock me out 날 oh baby 날 비추는 까만 두 눈이 또 내게 속삭이는 너의 새빨간 그 입술이 yeah alright 닿을 듯한 너의 두 손이 너무 아름다워 넌 나를 숨 막히게 해 Can I Can I be your boyfriend can I 너의 하루 끝과 시작 내가 되어 줄게 So baby can I be your boyfriend can I 네가 가장 아름답게 널 피울 수 있게 Oh baby oh baby 너의 향기가 내게 흠뻑 배일 수 있게 Oh baby oh baby 이제 대답해 줘 oh hey,"유난히 무기력한 하루였다. 텅 빈 일상 속에서 반복되는 감정들은 마치 낡은 영화 필름처럼 희미하게 스쳐 지나갔다. 무언가를 간절히 바라는 마음은 점점 더 깊어지는데, 그 끝이 보이지 않아 답답하기만 하다. 나도 모르게 누군가를 갈망하는 마음이 싹트고, 그 사람이 내 세상 전부가 되기를 바란다. 하지만 그 마음을 표현할 용기가 나지 않는다. 혹시라도 내 진심이 전해지지 않을까 봐, 혹은 거절당할까 봐 두렵다. 그저 멀리서 바라보는 것만으로도 만족해야 할까. 내 마음을 드러내고 싶지만, 현실은 마치 굳게 닫힌 문과 같다. 희망이라는 단어조차 희미하게 느껴지는 오늘, 그저 침묵 속에서 슬픔을 삼키는 하루다.",슬픔
2575,보아 (BoA),Kiss My Lips,감추려 하지 마 움직일수록 다가가고 싶잖아 촉촉해지잖아 마음이 눈빛이 널 향하잖아 I JUST WANNA KNOW HOW YOU FEEL ABOUT ME 멀어지려 하면 할수록 다가가고 싶어지는 걸 외면하려 하면 할수록 더욱 튀고 싶어지는 걸 멀어지려 하면 할수록 다가가고 싶어지는 걸 지금 이대로 날 바라보면 돼 I NEED YOUR ATTENTION BABY COME AND KISS MY LIPS 더는 늦추지 마 알면서도 참지 마 어렵지 않아 아니면 내게 눈길도 주지 마 BABY 난 미워져 장난치는 것 같아 OH COME AND KISS MY LIPS COME AND KISS MY LIPS COME AND KISS MY LIPS COME AND KISS MY LIPS IF YOU LET ME GET CLOSE TO YOU 속는 셈 치고 날 한번 따라와 사실 오고 싶어 하잖아 MY HEART YOUR LIPS 무시할수록 더 타오르는 걸 잊지 마 너만 혼돈스러워질 테니 멀어지려 하면 할수록 다가가고 싶어지는 걸 외면하려 하면 할수록 마음만 복잡해지는 걸 멀어지려 하면 할수록 다가가고 싶어지는 걸 WOO 원하는 모든 걸 가져보려 해봐 BABY COME AND KISS MY LIPS 더는 늦추지 마 알면서도 참지 마 어렵지 않아 아니면 내게 눈길도 주지 마 BABY 난 미워져 장난치는 것 같아 OH COME AND KISS MY LIPS COME AND KISS MY LIPS COME AND KISS MY LIPS COME AND KISS MY LIPS IF YOU LET ME GET CLOSE TO YOU 짧은 순간의 SPARK I NEVER MEANT TO FALL IN LOVE MEANT TO FALL IN LOVE 멈춰버린 시간 긴장을 풀어봐 SLOW DOWN SLOW DOWN SLOW DOWN 멀어지려 하면 할수록 COME AND KISS MY LIPS 생각하려 하면 할수록 COME AND KISS MY LIPS 외면하려 하면 할수록 COME AND KISS MY LIPS 내게 끌리게 널 만들어 COME AND KISS MY LIPS 멀어지려 하면 할수록 생각하려 하면 할수록 외면하려 하면 할수록 IF YOU LET ME GET CLOSE TO YOU IF YOU LET ME GET CLOSE TO YOU,"밀어내려고 하는 게 솔직히 짜증나. 왜 이렇게 숨기려고만 하는 걸까? 자꾸만 멀어지려고 발버둥치는데, 오히려 더 신경 쓰이게 만드는 게 눈에 보이잖아. 마치 일부러 나를 시험하는 것처럼. 진심으로 나한테 마음이 없다면 그냥 모른 척 해버려. 이렇게 장난치는 것도 이제 지긋지긋해. 괜히 희망을 줬다가 실망시키는 것보다 훨씬 나아. 네가 나를 원하는 마음이 있다는 걸 알면서 왜 이렇게 망설이는 걸까? 솔직하게 말하면 될 것을... 정말 답답하고 화가 난다. 이제 더 이상 기다릴 수 없어. 네가 먼저 다가오지 않으면, 나도 더 이상 노력하지 않을 거야.",분노
704,리쌍,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no no헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no no우린 삼백만원짜리중고차로 함께어디든 다녔지 남부럽지 않게팔짱을 끼고한장의 사진에 추억을 담고밤잠을 설쳐가며서로를 알아가고내 꿈은 너의 미래가 되어우린 서로를 따르는한쌍의 아름다운 새여채워져도 부족했던 사랑다시 태어나도 만나고픈 사람하지만 세월 앞에서는 역시서로의 욕심을 이기지 못해욕실에 홀로 앉아 우는너의 울음 소리나를 쏘아보는 눈초리날이 갈수록 더 해난 또 이별을 생각해 하루종일태양은 뜨거운데니 맘은 얼어있네누구의 잘못인지사랑하긴 하는데 Baby모든게 그대론데우리는 변해있네누구의 잘못인지사랑하긴 하는데 Baby헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no no헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no no때론 너무나 바빠 너에게 미안해지갑에 돈을 채우고 시간을 내티나게 사랑을 표현 못해도너와 함께 영화를 보고밥을 먹으면니 기분이 풀릴거라 여기던내 생각은 또 빗나가거리를 거닐며너에게 장난을 쳐도진부한 사랑 놀이사랑은 한때 사랑은 이별과 한패이별은 사랑을 데리고 가는데태양은 뜨거운데니 맘은 얼어있네누구의 잘못인지사랑하긴 하는데 Baby모든게 그대론데우리는 변해있네누구의 잘못인지사랑하긴 하는데 Baby헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no no헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no no사랑은 한때 사랑은 이별과 한패이별은 사랑을 데리고 간대사랑은 한때 사랑은 이별과 한패이별은 사랑을 데리고 간대버리면 버려지는게 사랑이라면얼마나 좋을까모두 꿈인데 니 손을 잡은 건원하면 얻어지는게 사랑이라면얼마나 좋을까모두 꿈인데나는 벗어나지 못하네헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no no헤어지지 못하는 여자떠나가지 못하는 남자사랑하지 않는 우리 그래서No no no no no noNo no no No no noNo no no No no noOh yeh사랑에 묶이는 남자는약해 빠진걸까사랑을 굶기는 남자는무능력한걸까비밀을 숨기는 남자는나 뿐인걸까사랑 대체 왜 변하는걸까Yeh,"이상하게 자꾸 옛날 생각만 난다. 오래된 사진첩을 들춰보는 기분. 좋았던 기억들이 떠오르지만, 지금과는 너무 다른 세상 이야기 같아서 오히려 더 마음이 아프다. 함께 했던 시간들이 정말 존재했었나 싶을 정도로, 모든 게 흐릿하고 덧없이 느껴진다. 어떤 이유인지, 왜 이렇게 되었는지, 심지어 서로에게 어떤 잘못이 있었는지조차 명확하게 떠오르지 않는다. 그저 멈춰버린 시간 속에서, 서로의 마음이 점점 멀어져 갔다는 것만 실감할 뿐이다. 무슨 말을 해야 할지, 어떻게 해야 할지, 아무것도 알 수 없다. 그저 이 무거운 침묵 속에서, 텅 빈 마음으로 시간을 보내고 싶을 뿐이다. 모든 게 변해버렸고, 나는 여전히 그 시절에 갇혀 있는 것 같다. 벗어날 수 없을 것만 같은 이 답답함에 숨이 막힌다. ",사랑
